,transaction_id,vendor_id,vendor_name,product_description,date,drug_prediction
84368,'85466,1585,Boliko,Escrow Uncut Peruvian Coke Cocaine Fishscale 0.5g,2018-11-09 20:39:31,cocaine
84369,'85467,1585,Boliko,Escrow Uncut Peruvian Coke Cocaine Fishscale 0.5g,2018-12-21 20:39:31,cocaine
84370,'85468,1585,Boliko,Escrow Uncut Peruvian Coke Cocaine Fishscale 0.5g,2018-10-31 20:39:31,cocaine
84371,'85469,1585,Boliko,Escrow Uncut Peruvian Coke Cocaine Fishscale 0.5g,2018-11-13 20:39:31,cocaine
84372,'85470,1585,Boliko,Escrow Uncut Peruvian Coke Cocaine Fishscale 0.5g,2018-12-15 20:39:31,cocaine
84373,'85471,1585,Boliko,Escrow Uncut Peruvian Coke Cocaine Fishscale 0.5g,2018-10-30 20:39:31,cocaine
84374,'85472,1585,Boliko,Escrow Uncut Peruvian Coke Cocaine Fishscale 0.5g,2018-11-22 20:39:31,cocaine
84375,'85473,1585,Boliko,Escrow Uncut Peruvian Coke Cocaine Fishscale 0.5g,2018-11-06 20:39:31,cocaine
84376,'85474,1585,Boliko,Escrow Uncut Peruvian Coke Cocaine Fishscale 0.5g,2018-11-05 20:39:31,cocaine
84377,'85475,1585,Boliko,Escrow Uncut Peruvian Coke Cocaine Fishscale 0.5g,2018-12-04 20:39:31,cocaine
84378,'85476,1585,Boliko,Escrow Uncut Peruvian Coke Cocaine Fishscale 0.5g,2018-11-19 20:39:31,cocaine
84379,'85477,1585,Boliko,Escrow Uncut Peruvian Coke Cocaine Fishscale 0.5g,2018-10-29 20:39:31,cocaine
84380,'85478,1585,Boliko,Escrow Uncut Peruvian Coke Cocaine Fishscale 0.5g,2018-11-21 20:39:31,cocaine
84381,'85479,1585,Boliko,Escrow Uncut Peruvian Coke Cocaine Fishscale 0.5g,2018-10-23 20:39:31,cocaine
84382,'85480,1585,Boliko,Escrow Uncut Peruvian Coke Cocaine Fishscale 0.5g,2018-12-19 20:39:31,cocaine
84383,'85481,1585,Boliko,Escrow Uncut Peruvian Coke Cocaine Fishscale 0.5g,2018-10-13 20:39:31,cocaine
84384,'85482,1585,Boliko,Escrow Uncut Peruvian Coke Cocaine Fishscale 0.5g,2018-10-23 20:39:31,cocaine
84385,'85483,1585,Boliko,Escrow Uncut Peruvian Coke Cocaine Fishscale 0.5g,2018-12-27 20:39:31,cocaine
84386,'85484,1585,Boliko,Escrow Uncut Peruvian Coke Cocaine Fishscale 0.5g,2018-10-24 20:39:31,cocaine
84387,'85485,1585,Boliko,Escrow Uncut Peruvian Coke Cocaine Fishscale 0.5g,2018-11-01 20:39:31,cocaine
84388,'85486,1585,Boliko,Escrow Uncut Peruvian Coke Cocaine Fishscale 0.5g,2018-10-17 20:39:31,cocaine
84389,'85487,1585,Boliko,Escrow Uncut Peruvian Coke Cocaine Fishscale 0.5g,2018-11-21 20:39:31,cocaine
84390,'85488,1585,Boliko,Escrow Uncut Peruvian Coke Cocaine Fishscale 0.5g,2018-11-13 20:39:31,cocaine
84391,'85489,1585,Boliko,Escrow Uncut Peruvian Coke Cocaine Fishscale 0.5g,2018-12-21 20:39:31,cocaine
84392,'85490,1585,Boliko,Escrow Uncut Peruvian Coke Cocaine Fishscale 0.5g,2018-11-14 20:39:31,cocaine
84393,'85491,1585,Boliko,Escrow Uncut Peruvian Coke Cocaine Fishscale 0.5g,2018-11-24 20:39:31,cocaine
84394,'85492,1585,Boliko,Escrow Uncut Peruvian Coke Cocaine Fishscale 0.5g,2018-11-12 20:39:31,cocaine
84395,'85493,1585,Boliko,Escrow Uncut Peruvian Coke Cocaine Fishscale 0.5g,2018-10-09 20:39:31,cocaine
84396,'85494,1585,Boliko,Escrow Uncut Peruvian Coke Cocaine Fishscale 0.5g,2018-11-22 20:39:31,cocaine
84397,'85495,1585,Boliko,Escrow Uncut Peruvian Coke Cocaine Fishscale 0.5g,2018-10-28 20:39:31,cocaine
84398,'85496,1585,Boliko,Escrow Uncut Peruvian Coke Cocaine Fishscale 0.5g,2018-11-01 20:39:31,cocaine
84399,'85497,1585,Boliko,Escrow Uncut Peruvian Coke Cocaine Fishscale 0.5g,2018-10-15 20:39:31,cocaine
84400,'85498,1585,Boliko,Escrow Uncut Peruvian Coke Cocaine Fishscale 0.5g,2018-11-29 20:39:31,cocaine
84401,'85499,1585,Boliko,Escrow Uncut Peruvian Coke Cocaine Fishscale 0.5g,2018-10-03 20:39:31,cocaine
84402,'85500,1585,Boliko,Escrow Uncut Peruvian Coke Cocaine Fishscale 0.5g,2018-10-29 20:39:31,cocaine
84403,'85501,1585,Boliko,Escrow Uncut Peruvian Coke Cocaine Fishscale 0.5g,2018-11-07 20:39:31,cocaine
84404,'85502,1585,Boliko,Escrow Uncut Peruvian Coke Cocaine Fishscale 0.5g,2018-11-13 20:39:31,cocaine
84405,'85503,1585,Boliko,Escrow Uncut Peruvian Coke Cocaine Fishscale 0.5g,2018-11-22 20:39:31,cocaine
84406,'85504,1585,Boliko,Escrow Uncut Peruvian Coke Cocaine Fishscale 0.5g,2018-11-29 20:39:31,cocaine
84407,'85505,1585,Boliko,Escrow Uncut Peruvian Coke Cocaine Fishscale 0.5g,2018-12-07 20:39:31,cocaine
84408,'85506,1585,Boliko,Escrow Uncut Peruvian Coke Cocaine Fishscale 0.5g,2018-12-18 20:39:31,cocaine
84410,'85508,3402,DoctorCannabis,2g - Skunk,2019-01-04 20:39:48,marijuana
84411,'85509,3402,DoctorCannabis,2g - Skunk,2019-01-03 20:39:48,marijuana
84412,'85510,3402,DoctorCannabis,2g - Skunk,2019-01-03 20:39:48,marijuana
84413,'85511,3402,DoctorCannabis,2g - Skunk,2019-01-04 20:39:48,marijuana
84414,'85512,3402,DoctorCannabis,2g - Skunk,2019-01-02 20:39:48,marijuana
84417,'85515,3402,DoctorCannabis,2g - Skunk,2018-11-03 20:39:48,marijuana
84418,'85516,3402,DoctorCannabis,2g - Skunk,2018-11-03 20:39:48,marijuana
84419,'85517,3402,DoctorCannabis,2g - Skunk,2018-09-03 20:39:48,marijuana
84420,'85518,3402,DoctorCannabis,2g - Skunk,2018-12-12 20:39:48,marijuana
84421,'85519,3402,DoctorCannabis,2g - Skunk,2018-12-29 20:39:48,marijuana
84422,'85520,3402,DoctorCannabis,2g - Skunk,2018-12-15 20:39:48,marijuana
84423,'85521,3402,DoctorCannabis,2g - Skunk,2018-10-28 20:39:48,marijuana
84424,'85522,3402,DoctorCannabis,2g - Skunk,2018-09-07 20:39:48,marijuana
84425,'85523,3402,DoctorCannabis,2g - Skunk,2018-12-16 20:39:48,marijuana
84426,'85524,3402,DoctorCannabis,2g - Skunk,2018-08-22 20:39:48,marijuana
84427,'85525,3402,DoctorCannabis,2g - Skunk,2018-11-13 20:39:48,marijuana
84428,'85526,3402,DoctorCannabis,2g - Skunk,2018-12-08 20:39:48,marijuana
84429,'85527,3402,DoctorCannabis,2g - Skunk,2018-08-25 20:39:48,marijuana
84430,'85528,3402,DoctorCannabis,2g - Skunk,2018-09-05 20:39:48,marijuana
84431,'85529,3402,DoctorCannabis,2g - Skunk,2018-11-29 20:39:48,marijuana
84432,'85530,3402,DoctorCannabis,2g - Skunk,2018-12-26 20:39:48,marijuana
84433,'85531,3402,DoctorCannabis,2g - Skunk,2018-10-10 20:39:48,marijuana
84434,'85532,3402,DoctorCannabis,2g - Skunk,2018-12-26 20:39:48,marijuana
84435,'85533,3402,DoctorCannabis,2g - Skunk,2018-09-03 20:39:48,marijuana
84436,'85534,3402,DoctorCannabis,2g - Skunk,2018-08-21 20:39:48,marijuana
84437,'85535,3402,DoctorCannabis,2g - Skunk,2018-09-12 20:39:48,marijuana
84438,'85536,3402,DoctorCannabis,2g - Skunk,2018-10-28 20:39:48,marijuana
84439,'85537,3402,DoctorCannabis,2g - Skunk,2018-12-14 20:39:48,marijuana
84440,'85538,3402,DoctorCannabis,2g - Skunk,2018-06-11 20:39:48,marijuana
84441,'85539,3402,DoctorCannabis,2g - Skunk,2018-06-17 20:39:48,marijuana
84442,'85540,3402,DoctorCannabis,2g - Skunk,2018-07-05 20:39:48,marijuana
84443,'85541,3402,DoctorCannabis,2g - Skunk,2018-07-03 20:39:48,marijuana
84444,'85542,3402,DoctorCannabis,2g - Skunk,2018-07-25 20:39:48,marijuana
84445,'85543,3402,DoctorCannabis,2g - Skunk,2018-08-04 20:39:48,marijuana
84446,'85544,3402,DoctorCannabis,2g - Skunk,2018-07-31 20:39:48,marijuana
84583,'85681,2427,CaliCartel,7 GRAMS COLOMBIAN COCAINE,2019-01-07 20:40:36,cocaine
84584,'85682,2427,CaliCartel,7 GRAMS COLOMBIAN COCAINE,2019-01-07 20:40:36,cocaine
84585,'85683,2427,CaliCartel,7 GRAMS COLOMBIAN COCAINE,2019-01-03 20:40:36,cocaine
84587,'85685,2427,CaliCartel,7 GRAMS COLOMBIAN COCAINE,2019-01-10 20:40:36,cocaine
84588,'85686,2427,CaliCartel,7 GRAMS COLOMBIAN COCAINE,2019-01-11 20:40:36,cocaine
84589,'85687,2427,CaliCartel,7 GRAMS COLOMBIAN COCAINE,2019-01-09 20:40:36,cocaine
84590,'85688,2427,CaliCartel,7 GRAMS COLOMBIAN COCAINE,2019-01-10 20:40:36,cocaine
84592,'85690,2427,CaliCartel,7 GRAMS COLOMBIAN COCAINE,2019-01-05 20:40:36,cocaine
84593,'85691,2427,CaliCartel,7 GRAMS COLOMBIAN COCAINE,2019-01-03 20:40:36,cocaine
84594,'85692,2427,CaliCartel,7 GRAMS COLOMBIAN COCAINE,2019-01-11 20:40:36,cocaine
84595,'85693,2427,CaliCartel,7 GRAMS COLOMBIAN COCAINE,2019-01-10 20:40:36,cocaine
84596,'85694,2427,CaliCartel,7 GRAMS COLOMBIAN COCAINE,2018-11-13 20:40:36,cocaine
84597,'85695,2427,CaliCartel,7 GRAMS COLOMBIAN COCAINE,2018-12-13 20:40:36,cocaine
84598,'85696,2427,CaliCartel,7 GRAMS COLOMBIAN COCAINE,2018-11-04 20:40:36,cocaine
84599,'85697,2427,CaliCartel,7 GRAMS COLOMBIAN COCAINE,2018-10-21 20:40:36,cocaine
84600,'85698,2427,CaliCartel,7 GRAMS COLOMBIAN COCAINE,2018-12-21 20:40:36,cocaine
84601,'85699,2427,CaliCartel,7 GRAMS COLOMBIAN COCAINE,2018-11-15 20:40:36,cocaine
84602,'85700,2427,CaliCartel,7 GRAMS COLOMBIAN COCAINE,2018-12-03 20:40:36,cocaine
84603,'85701,2427,CaliCartel,7 GRAMS COLOMBIAN COCAINE,2018-11-08 20:40:36,cocaine
84604,'85702,2427,CaliCartel,7 GRAMS COLOMBIAN COCAINE,2018-12-18 20:40:36,cocaine
84605,'85703,2427,CaliCartel,7 GRAMS COLOMBIAN COCAINE,2018-11-16 20:40:36,cocaine
84606,'85704,2427,CaliCartel,7 GRAMS COLOMBIAN COCAINE,2018-11-16 20:40:36,cocaine
84607,'85705,2427,CaliCartel,7 GRAMS COLOMBIAN COCAINE,2018-12-02 20:40:36,cocaine
84608,'85706,2427,CaliCartel,7 GRAMS COLOMBIAN COCAINE,2018-10-09 20:40:36,cocaine
84609,'85707,2427,CaliCartel,7 GRAMS COLOMBIAN COCAINE,2018-11-23 20:40:36,cocaine
84610,'85708,2427,CaliCartel,7 GRAMS COLOMBIAN COCAINE,2018-12-24 20:40:36,cocaine
84611,'85709,2427,CaliCartel,7 GRAMS COLOMBIAN COCAINE,2018-11-26 20:40:36,cocaine
84612,'85710,2427,CaliCartel,7 GRAMS COLOMBIAN COCAINE,2018-11-15 20:40:36,cocaine
84613,'85711,2427,CaliCartel,7 GRAMS COLOMBIAN COCAINE,2018-11-05 20:40:36,cocaine
84614,'85712,2427,CaliCartel,7 GRAMS COLOMBIAN COCAINE,2018-11-10 20:40:36,cocaine
84615,'85713,2427,CaliCartel,7 GRAMS COLOMBIAN COCAINE,2018-11-16 20:40:36,cocaine
84616,'85714,2427,CaliCartel,7 GRAMS COLOMBIAN COCAINE,2018-10-26 20:40:36,cocaine
84617,'85715,2427,CaliCartel,7 GRAMS COLOMBIAN COCAINE,2018-12-14 20:40:36,cocaine
84618,'85716,2427,CaliCartel,7 GRAMS COLOMBIAN COCAINE,2018-11-10 20:40:36,cocaine
84619,'85717,2427,CaliCartel,7 GRAMS COLOMBIAN COCAINE,2018-11-02 20:40:36,cocaine
84620,'85718,2427,CaliCartel,7 GRAMS COLOMBIAN COCAINE,2018-10-30 20:40:36,cocaine
84621,'85719,2427,CaliCartel,7 GRAMS COLOMBIAN COCAINE,2018-11-03 20:40:36,cocaine
84622,'85720,2427,CaliCartel,7 GRAMS COLOMBIAN COCAINE,2018-12-23 20:40:36,cocaine
84623,'85721,2427,CaliCartel,7 GRAMS COLOMBIAN COCAINE,2018-11-16 20:40:36,cocaine
84624,'85722,2427,CaliCartel,7 GRAMS COLOMBIAN COCAINE,2018-11-14 20:40:36,cocaine
84625,'85723,2427,CaliCartel,7 GRAMS COLOMBIAN COCAINE,2018-12-18 20:40:36,cocaine
84626,'85724,2427,CaliCartel,7 GRAMS COLOMBIAN COCAINE,2018-10-23 20:40:36,cocaine
84627,'85725,2427,CaliCartel,7 GRAMS COLOMBIAN COCAINE,2018-12-26 20:40:36,cocaine
84628,'85726,2427,CaliCartel,7 GRAMS COLOMBIAN COCAINE,2018-11-28 20:40:36,cocaine
84629,'85727,2427,CaliCartel,7 GRAMS COLOMBIAN COCAINE,2018-12-05 20:40:36,cocaine
84630,'85728,2427,CaliCartel,7 GRAMS COLOMBIAN COCAINE,2018-12-02 20:40:36,cocaine
84631,'85729,2427,CaliCartel,7 GRAMS COLOMBIAN COCAINE,2018-11-01 20:40:36,cocaine
84632,'85730,2427,CaliCartel,7 GRAMS COLOMBIAN COCAINE,2018-10-23 20:40:36,cocaine
84633,'85731,2427,CaliCartel,7 GRAMS COLOMBIAN COCAINE,2018-10-18 20:40:36,cocaine
84634,'85732,2427,CaliCartel,7 GRAMS COLOMBIAN COCAINE,2018-12-12 20:40:36,cocaine
84635,'85733,2427,CaliCartel,7 GRAMS COLOMBIAN COCAINE,2018-12-02 20:40:36,cocaine
84636,'85734,2427,CaliCartel,7 GRAMS COLOMBIAN COCAINE,2018-11-30 20:40:36,cocaine
84637,'85735,2427,CaliCartel,7 GRAMS COLOMBIAN COCAINE,2018-10-31 20:40:36,cocaine
84638,'85736,2427,CaliCartel,7 GRAMS COLOMBIAN COCAINE,2018-11-07 20:40:36,cocaine
84639,'85737,2427,CaliCartel,7 GRAMS COLOMBIAN COCAINE,2018-12-16 20:40:36,cocaine
84640,'85738,2427,CaliCartel,7 GRAMS COLOMBIAN COCAINE,2018-11-29 20:40:36,cocaine
84641,'85739,2427,CaliCartel,7 GRAMS COLOMBIAN COCAINE,2018-11-07 20:40:36,cocaine
84642,'85740,2427,CaliCartel,7 GRAMS COLOMBIAN COCAINE,2018-12-05 20:40:36,cocaine
84643,'85741,2427,CaliCartel,7 GRAMS COLOMBIAN COCAINE,2018-12-12 20:40:36,cocaine
84644,'85742,2427,CaliCartel,7 GRAMS COLOMBIAN COCAINE,2018-12-15 20:40:36,cocaine
84645,'85743,2427,CaliCartel,7 GRAMS COLOMBIAN COCAINE,2018-12-29 20:40:36,cocaine
84646,'85744,2427,CaliCartel,7 GRAMS COLOMBIAN COCAINE,2018-12-02 20:40:36,cocaine
84647,'85745,2427,CaliCartel,7 GRAMS COLOMBIAN COCAINE,2018-12-07 20:40:36,cocaine
84648,'85746,2427,CaliCartel,7 GRAMS COLOMBIAN COCAINE,2018-10-14 20:40:36,cocaine
84649,'85747,2427,CaliCartel,7 GRAMS COLOMBIAN COCAINE,2018-10-27 20:40:36,cocaine
84650,'85748,2427,CaliCartel,7 GRAMS COLOMBIAN COCAINE,2018-11-17 20:40:36,cocaine
84651,'85749,2427,CaliCartel,7 GRAMS COLOMBIAN COCAINE,2018-11-10 20:40:36,cocaine
84652,'85750,2427,CaliCartel,7 GRAMS COLOMBIAN COCAINE,2018-10-06 20:40:36,cocaine
84653,'85751,2427,CaliCartel,7 GRAMS COLOMBIAN COCAINE,2018-11-28 20:40:36,cocaine
84654,'85752,2427,CaliCartel,7 GRAMS COLOMBIAN COCAINE,2018-10-12 20:40:36,cocaine
84655,'85753,2427,CaliCartel,7 GRAMS COLOMBIAN COCAINE,2018-12-06 20:40:36,cocaine
84656,'85754,2427,CaliCartel,7 GRAMS COLOMBIAN COCAINE,2018-11-16 20:40:36,cocaine
84657,'85755,2427,CaliCartel,7 GRAMS COLOMBIAN COCAINE,2018-12-21 20:40:36,cocaine
84658,'85756,2427,CaliCartel,7 GRAMS COLOMBIAN COCAINE,2018-12-01 20:40:36,cocaine
84659,'85757,2427,CaliCartel,7 GRAMS COLOMBIAN COCAINE,2018-11-01 20:40:36,cocaine
84660,'85758,2427,CaliCartel,7 GRAMS COLOMBIAN COCAINE,2018-12-31 20:40:36,cocaine
84661,'85759,2427,CaliCartel,7 GRAMS COLOMBIAN COCAINE,2018-12-27 20:40:36,cocaine
84662,'85760,2427,CaliCartel,7 GRAMS COLOMBIAN COCAINE,2018-10-20 20:40:36,cocaine
84663,'85761,2427,CaliCartel,7 GRAMS COLOMBIAN COCAINE,2018-10-11 20:40:36,cocaine
84690,'85788,1333,largomonkey,Fishscale Cocaine 28 grams!!!,2019-01-02 20:43:06,cocaine
84691,'85789,1333,largomonkey,Fishscale Cocaine 28 grams!!!,2019-01-08 20:43:06,cocaine
84692,'85790,1333,largomonkey,Fishscale Cocaine 28 grams!!!,2019-01-02 20:43:06,cocaine
84693,'85791,1333,largomonkey,Fishscale Cocaine 28 grams!!!,2019-01-02 20:43:06,cocaine
84694,'85792,1333,largomonkey,Fishscale Cocaine 28 grams!!!,2018-10-24 20:43:06,cocaine
84695,'85793,1333,largomonkey,Fishscale Cocaine 28 grams!!!,2018-10-06 20:43:06,cocaine
84696,'85794,1333,largomonkey,Fishscale Cocaine 28 grams!!!,2018-12-15 20:43:06,cocaine
84697,'85795,1333,largomonkey,Fishscale Cocaine 28 grams!!!,2018-11-03 20:43:06,cocaine
84698,'85796,1333,largomonkey,Fishscale Cocaine 28 grams!!!,2018-12-14 20:43:06,cocaine
84699,'85797,1333,largomonkey,Fishscale Cocaine 28 grams!!!,2018-12-18 20:43:06,cocaine
84700,'85798,1333,largomonkey,Fishscale Cocaine 28 grams!!!,2018-11-24 20:43:06,cocaine
84701,'85799,1333,largomonkey,Fishscale Cocaine 28 grams!!!,2018-10-10 20:43:06,cocaine
84702,'85800,1333,largomonkey,Fishscale Cocaine 28 grams!!!,2018-10-10 20:43:06,cocaine
84703,'85801,1333,largomonkey,Fishscale Cocaine 28 grams!!!,2018-09-12 20:43:06,cocaine
84704,'85802,1333,largomonkey,Fishscale Cocaine 28 grams!!!,2018-09-25 20:43:06,cocaine
84705,'85803,1333,largomonkey,Fishscale Cocaine 28 grams!!!,2018-09-24 20:43:06,cocaine
84706,'85804,1333,largomonkey,Fishscale Cocaine 28 grams!!!,2018-10-02 20:43:06,cocaine
84707,'85805,1333,largomonkey,Fishscale Cocaine 28 grams!!!,2018-09-21 20:43:06,cocaine
84708,'85806,1333,largomonkey,Fishscale Cocaine 28 grams!!!,2018-10-13 20:43:06,cocaine
84709,'85807,1333,largomonkey,Fishscale Cocaine 28 grams!!!,2018-09-14 20:43:06,cocaine
84710,'85808,1333,largomonkey,Fishscale Cocaine 28 grams!!!,2018-08-26 20:43:06,cocaine
84711,'85809,1333,largomonkey,Fishscale Cocaine 28 grams!!!,2018-08-28 20:43:06,cocaine
84712,'85810,1333,largomonkey,Fishscale Cocaine 28 grams!!!,2018-10-20 20:43:06,cocaine
84713,'85811,1333,largomonkey,Fishscale Cocaine 28 grams!!!,2018-10-18 20:43:06,cocaine
84714,'85812,1333,largomonkey,Fishscale Cocaine 28 grams!!!,2018-10-20 20:43:06,cocaine
84715,'85813,1333,largomonkey,Fishscale Cocaine 28 grams!!!,2018-11-07 20:43:06,cocaine
84716,'85814,1333,largomonkey,Fishscale Cocaine 28 grams!!!,2018-11-08 20:43:06,cocaine
84717,'85815,1333,largomonkey,Fishscale Cocaine 28 grams!!!,2018-09-17 20:43:06,cocaine
84718,'85816,1333,largomonkey,Fishscale Cocaine 28 grams!!!,2018-10-02 20:43:06,cocaine
84719,'85817,1333,largomonkey,Fishscale Cocaine 28 grams!!!,2018-10-11 20:43:06,cocaine
84720,'85818,1333,largomonkey,Fishscale Cocaine 28 grams!!!,2018-10-15 20:43:06,cocaine
84721,'85819,1333,largomonkey,Fishscale Cocaine 28 grams!!!,2018-11-16 20:43:06,cocaine
84722,'85820,1333,largomonkey,Fishscale Cocaine 28 grams!!!,2018-12-09 20:43:06,cocaine
84723,'85821,1333,largomonkey,Fishscale Cocaine 28 grams!!!,2018-09-20 20:43:06,cocaine
84724,'85822,1333,largomonkey,Fishscale Cocaine 28 grams!!!,2018-10-29 20:43:06,cocaine
84725,'85823,1333,largomonkey,Fishscale Cocaine 28 grams!!!,2018-10-25 20:43:06,cocaine
84726,'85824,1333,largomonkey,Fishscale Cocaine 28 grams!!!,2018-10-19 20:43:06,cocaine
84727,'85825,1333,largomonkey,Fishscale Cocaine 28 grams!!!,2018-08-29 20:43:06,cocaine
84728,'85826,1333,largomonkey,Fishscale Cocaine 28 grams!!!,2018-10-17 20:43:06,cocaine
84729,'85827,1333,largomonkey,Fishscale Cocaine 28 grams!!!,2018-09-20 20:43:06,cocaine
84730,'85828,1333,largomonkey,Fishscale Cocaine 28 grams!!!,2018-10-17 20:43:06,cocaine
84731,'85829,1333,largomonkey,Fishscale Cocaine 28 grams!!!,2018-09-21 20:43:06,cocaine
84732,'85830,1333,largomonkey,Fishscale Cocaine 28 grams!!!,2018-11-29 20:43:06,cocaine
84733,'85831,1333,largomonkey,Fishscale Cocaine 28 grams!!!,2018-10-29 20:43:06,cocaine
84734,'85832,1333,largomonkey,Fishscale Cocaine 28 grams!!!,2018-09-24 20:43:06,cocaine
84735,'85833,1333,largomonkey,Fishscale Cocaine 28 grams!!!,2018-10-12 20:43:06,cocaine
84736,'85834,1333,largomonkey,Fishscale Cocaine 28 grams!!!,2018-10-22 20:43:06,cocaine
84737,'85835,1333,largomonkey,Fishscale Cocaine 28 grams!!!,2018-10-03 20:43:06,cocaine
84738,'85836,1333,largomonkey,Fishscale Cocaine 28 grams!!!,2018-11-07 20:43:06,cocaine
84739,'85837,1333,largomonkey,Fishscale Cocaine 28 grams!!!,2018-10-15 20:43:06,cocaine
84740,'85838,1333,largomonkey,Fishscale Cocaine 28 grams!!!,2018-10-23 20:43:06,cocaine
84741,'85839,1333,largomonkey,Fishscale Cocaine 28 grams!!!,2018-11-05 20:43:06,cocaine
84742,'85840,1333,largomonkey,Fishscale Cocaine 28 grams!!!,2018-10-30 20:43:06,cocaine
84743,'85841,1333,largomonkey,Fishscale Cocaine 28 grams!!!,2018-09-13 20:43:06,cocaine
84744,'85842,1333,largomonkey,Fishscale Cocaine 28 grams!!!,2018-11-13 20:43:06,cocaine
84745,'85843,1333,largomonkey,Fishscale Cocaine 28 grams!!!,2018-11-10 20:43:06,cocaine
84746,'85844,1333,largomonkey,Fishscale Cocaine 28 grams!!!,2018-10-27 20:43:06,cocaine
84747,'85845,1333,largomonkey,Fishscale Cocaine 28 grams!!!,2018-10-15 20:43:06,cocaine
84748,'85846,1333,largomonkey,Fishscale Cocaine 28 grams!!!,2018-09-17 20:43:06,cocaine
84749,'85847,1333,largomonkey,Fishscale Cocaine 28 grams!!!,2018-09-11 20:43:06,cocaine
84750,'85848,1333,largomonkey,Fishscale Cocaine 28 grams!!!,2018-11-06 20:43:06,cocaine
84751,'85849,1333,largomonkey,Fishscale Cocaine 28 grams!!!,2018-09-21 20:43:06,cocaine
84752,'85850,1333,largomonkey,Fishscale Cocaine 28 grams!!!,2018-10-19 20:43:06,cocaine
84753,'85851,1333,largomonkey,Fishscale Cocaine 28 grams!!!,2018-09-11 20:43:06,cocaine
84754,'85852,1333,largomonkey,Fishscale Cocaine 28 grams!!!,2018-10-15 20:43:06,cocaine
84755,'85853,1333,largomonkey,Fishscale Cocaine 28 grams!!!,2018-11-03 20:43:06,cocaine
84916,'86014,1231,green.goddess,"1,200mg THC Gummy Bear Edibles(3 Packs)",2019-01-11 20:44:14,marijuana
84917,'86015,1231,green.goddess,"1,200mg THC Gummy Bear Edibles(3 Packs)",2019-01-11 20:44:14,marijuana
84918,'86016,1231,green.goddess,"1,200mg THC Gummy Bear Edibles(3 Packs)",2019-01-12 20:44:14,marijuana
84919,'86017,1231,green.goddess,"1,200mg THC Gummy Bear Edibles(3 Packs)",2019-01-11 20:44:14,marijuana
84920,'86018,1231,green.goddess,"1,200mg THC Gummy Bear Edibles(3 Packs)",2019-01-07 20:44:14,marijuana
84921,'86019,1231,green.goddess,"1,200mg THC Gummy Bear Edibles(3 Packs)",2019-01-04 20:44:14,marijuana
84922,'86020,1231,green.goddess,"1,200mg THC Gummy Bear Edibles(3 Packs)",2018-11-08 20:44:14,marijuana
84923,'86021,1231,green.goddess,"1,200mg THC Gummy Bear Edibles(3 Packs)",2018-08-31 20:44:14,marijuana
84924,'86022,1231,green.goddess,"1,200mg THC Gummy Bear Edibles(3 Packs)",2018-12-14 20:44:14,marijuana
84925,'86023,1231,green.goddess,"1,200mg THC Gummy Bear Edibles(3 Packs)",2018-11-09 20:44:14,marijuana
84926,'86024,1231,green.goddess,"1,200mg THC Gummy Bear Edibles(3 Packs)",2018-09-24 20:44:14,marijuana
84927,'86025,1231,green.goddess,"1,200mg THC Gummy Bear Edibles(3 Packs)",2018-11-25 20:44:14,marijuana
84928,'86026,1231,green.goddess,"1,200mg THC Gummy Bear Edibles(3 Packs)",2018-11-15 20:44:14,marijuana
84929,'86027,1231,green.goddess,"1,200mg THC Gummy Bear Edibles(3 Packs)",2018-10-17 20:44:14,marijuana
84930,'86028,1231,green.goddess,"1,200mg THC Gummy Bear Edibles(3 Packs)",2018-08-26 20:44:14,marijuana
84931,'86029,1231,green.goddess,"1,200mg THC Gummy Bear Edibles(3 Packs)",2018-09-12 20:44:14,marijuana
84932,'86030,1231,green.goddess,"1,200mg THC Gummy Bear Edibles(3 Packs)",2018-12-18 20:44:14,marijuana
84933,'86031,1231,green.goddess,"1,200mg THC Gummy Bear Edibles(3 Packs)",2018-08-27 20:44:14,marijuana
84934,'86032,1231,green.goddess,"1,200mg THC Gummy Bear Edibles(3 Packs)",2018-10-21 20:44:14,marijuana
84935,'86033,1231,green.goddess,"1,200mg THC Gummy Bear Edibles(3 Packs)",2018-08-31 20:44:14,marijuana
84936,'86034,1231,green.goddess,"1,200mg THC Gummy Bear Edibles(3 Packs)",2018-10-11 20:44:14,marijuana
84937,'86035,1231,green.goddess,"1,200mg THC Gummy Bear Edibles(3 Packs)",2018-09-24 20:44:14,marijuana
84938,'86036,1231,green.goddess,"1,200mg THC Gummy Bear Edibles(3 Packs)",2018-08-29 20:44:14,marijuana
84939,'86037,1231,green.goddess,"1,200mg THC Gummy Bear Edibles(3 Packs)",2018-12-28 20:44:14,marijuana
84940,'86038,1231,green.goddess,"1,200mg THC Gummy Bear Edibles(3 Packs)",2018-11-19 20:44:14,marijuana
84941,'86039,1231,green.goddess,"1,200mg THC Gummy Bear Edibles(3 Packs)",2018-08-20 20:44:14,marijuana
84942,'86040,1231,green.goddess,"1,200mg THC Gummy Bear Edibles(3 Packs)",2018-09-20 20:44:14,marijuana
84943,'86041,1231,green.goddess,"1,200mg THC Gummy Bear Edibles(3 Packs)",2018-09-20 20:44:14,marijuana
84944,'86042,1231,green.goddess,"1,200mg THC Gummy Bear Edibles(3 Packs)",2018-08-25 20:44:14,marijuana
